tsne0,tsne1,label
-25.129765,-31.460691,cerebral cortex - glial cells
-24.567162,-40.235867,cerebral cortex - glial cells
-37.157124,-39.322906,cerebral cortex - glial cells
-21.577682,-29.354448,cerebral cortex - glial cells
-20.864258,-30.844877,cerebral cortex - glial cells
-25.958391,-42.36853,cerebral cortex - glial cells
-26.461481,-29.724669,cerebral cortex - glial cells
-29.098293,-30.368237,cerebral cortex - glial cells
-20.670012,-30.639494,cerebral cortex - glial cells
-23.433891,-38.30391,cerebral cortex - glial cells
-29.345247,-44.074886,cerebral cortex - glial cells
-18.491598,-36.241425,cerebral cortex - glial cells
-22.193747,-37.25858,cerebral cortex - glial cells
-26.077692,-41.846485,cerebral cortex - glial cells
-39.942078,-40.861656,cerebral cortex - glial cells
-20.879986,-30.988483,cerebral cortex - glial cells
-23.480371,-38.773582,cerebral cortex - glial cells
15.60038,10.99415,cerebellum - Purkinje cells
-6.6927094,36.635754,cerebellum - Purkinje cells
15.272084,10.7232685,cerebellum - Purkinje cells
-11.601215,40.360638,cerebellum - Purkinje cells
-9.567344,38.61448,cerebellum - Purkinje cells
42.446735,34.385204,cerebellum - Purkinje cells
23.016111,19.500158,cerebellum - Purkinje cells
-7.0680037,27.04163,cerebellum - Purkinje cells
34.912243,34.80253,cerebellum - Purkinje cells
35.728443,34.584454,cerebellum - Purkinje cells
38.880657,34.214832,cerebellum - Purkinje cells
38.990772,34.31949,cerebellum - Purkinje cells
-11.523806,28.410238,cerebellum - Purkinje cells
4.0751524,-40.59973,cerebellum - Purkinje cells
-8.732428,37.39537,cerebellum - Purkinje cells
-8.123376,27.718752,cerebellum - Purkinje cells
43.650925,31.949238,cerebellum - Purkinje cells
-11.452107,28.447475,cerebellum - Purkinje cells
23.34684,20.898764,cerebellum - Purkinje cells
34.544056,32.906605,cerebellum - Purkinje cells
-11.278091,40.36354,cerebellum - Purkinje cells
-11.569188,40.424984,cerebellum - Purkinje cells
-10.950842,37.76592,cerebellum - Purkinje cells
-20.758091,17.26562,cerebellum - Purkinje cells
-8.123432,38.47921,cerebellum - Purkinje cells
35.524727,34.549507,cerebellum - Purkinje cells
-6.679173,34.833614,cerebellum - Purkinje cells
-7.1986394,36.907166,cerebellum - Purkinje cells
-6.0586,75.76217,cerebellum - Purkinje cells
42.55906,34.496647,cerebellum - Purkinje cells
-21.050478,19.242434,cerebellum - Purkinje cells
33.854893,33.420483,cerebellum - Purkinje cells
-10.850086,30.619465,cerebellum - Purkinje cells
-20.86298,19.38558,cerebellum - Purkinje cells
40.805607,34.468395,cerebellum - Purkinje cells
42.363976,34.32361,cerebellum - Purkinje cells
42.415627,34.700844,cerebellum - Purkinje cells
22.853916,20.191515,cerebellum - Purkinje cells
35.69285,33.23526,cerebellum - Purkinje cells
34.99396,33.954258,cerebellum - Purkinje cells
-12.0272255,32.986305,cerebellum - Purkinje cells
-6.9660473,27.894606,cerebellum - Purkinje cells
14.891368,8.983536,cerebellum - Purkinje cells
23.69896,20.722643,cerebellum - Purkinje cells
-11.537886,28.356806,cerebellum - Purkinje cells
36.89636,34.175808,cerebellum - Purkinje cells
-9.950305,30.48797,cerebellum - Purkinje cells
33.77896,33.45719,cerebellum - Purkinje cells
24.08056,20.413647,cerebellum - Purkinje cells
36.186848,34.799107,cerebellum - Purkinje cells
-11.286501,39.906155,cerebellum - Purkinje cells
35.806988,34.59051,cerebellum - Purkinje cells
41.527405,33.436657,cerebellum - Purkinje cells
-6.0593543,75.76298,cerebellum - Purkinje cells
-8.770171,37.399437,cerebellum - Purkinje cells
-10.079053,31.889454,cerebellum - Purkinje cells
-8.414027,31.847775,cerebellum - Purkinje cells
41.123135,32.87142,cerebellum - Purkinje cells
