tsne0,tsne1,label
-33.417896,-1.1937339,cerebral cortex - glial cells
-32.360764,-0.99437803,cerebral cortex - glial cells
-32.328743,-1.0198525,cerebral cortex - glial cells
-32.136635,-1.2488284,cerebral cortex - glial cells
-32.159657,-1.1743957,cerebral cortex - glial cells
-31.515488,-1.2488773,cerebral cortex - glial cells
-31.874823,-1.3880295,cerebral cortex - glial cells
-32.01711,-1.4687368,cerebral cortex - glial cells
-31.842033,-1.5630386,cerebral cortex - glial cells
-31.657675,-1.6555716,cerebral cortex - glial cells
-31.690762,-1.4657884,cerebral cortex - glial cells
-31.746634,-1.3917819,cerebral cortex - glial cells
-31.73584,-1.4435312,cerebral cortex - glial cells
-32.783695,-1.8509382,cerebral cortex - glial cells
-31.844418,-1.9365463,cerebral cortex - glial cells
-33.582764,-1.9217267,cerebral cortex - glial cells
-33.512787,-2.0540507,cerebral cortex - glial cells
-33.71474,-2.0546985,cerebral cortex - glial cells
-33.727222,-1.9805666,cerebral cortex - glial cells
-33.919914,-2.175377,cerebral cortex - glial cells
-33.851376,-2.0895457,cerebral cortex - glial cells
-32.03525,-3.050114,cerebral cortex - glial cells
-32.106544,-3.1294944,cerebral cortex - glial cells
-32.363678,-2.840455,cerebral cortex - glial cells
-31.865292,-3.4705083,cerebral cortex - glial cells
-31.935884,-3.183434,cerebral cortex - glial cells
-31.696163,-2.833877,cerebral cortex - glial cells
-31.64013,-2.864122,cerebral cortex - glial cells
-31.628094,-2.8686633,cerebral cortex - glial cells
-31.608402,-2.7418306,cerebral cortex - glial cells
-31.806978,-2.8698332,cerebral cortex - glial cells
-31.733072,-2.8569953,cerebral cortex - glial cells
-31.492731,-2.8533704,cerebral cortex - glial cells
-31.960646,-2.6748323,cerebral cortex - glial cells
-31.811897,-2.9113789,cerebral cortex - glial cells
-32.22728,-2.7157373,cerebral cortex - glial cells
-32.16133,-2.5807033,cerebral cortex - glial cells
-32.489635,-3.4385586,cerebral cortex - glial cells
-32.29372,-3.0934336,cerebral cortex - glial cells
-32.663906,-3.79036,cerebral cortex - glial cells
-32.67824,-4.0705185,cerebral cortex - glial cells
-33.084267,-4.0776772,cerebral cortex - glial cells
-33.262997,-4.3089366,cerebral cortex - glial cells
-33.22836,-4.060985,cerebral cortex - glial cells
-33.515026,-3.8748477,cerebral cortex - glial cells
-33.303432,-3.8353667,cerebral cortex - glial cells
-33.96715,-3.190087,cerebral cortex - glial cells
-34.179214,-3.0178382,cerebral cortex - glial cells
-34.101387,-3.0441115,cerebral cortex - glial cells
-33.767822,-3.777997,cerebral cortex - glial cells
-33.69999,-3.6244538,cerebral cortex - glial cells
-32.9981,-4.157247,cerebral cortex - glial cells
-32.879124,-4.4600477,cerebral cortex - glial cells
-32.812637,-4.9683604,cerebral cortex - glial cells
-32.824963,-4.736464,cerebral cortex - glial cells
-32.863888,-4.9006925,cerebral cortex - glial cells
-33.201077,-4.7921042,cerebral cortex - glial cells
-33.177795,-4.956608,cerebral cortex - glial cells
-33.32943,-4.942132,cerebral cortex - glial cells
-33.33305,-4.596856,cerebral cortex - glial cells
-33.59449,-4.4015493,cerebral cortex - glial cells
-33.787216,-4.2373753,cerebral cortex - glial cells
-33.435345,-4.6955757,cerebral cortex - glial cells
-33.378914,-4.4261956,cerebral cortex - glial cells
-33.829147,-4.132799,cerebral cortex - glial cells
-33.92258,-4.3419614,cerebral cortex - glial cells
-33.26795,-4.304806,cerebral cortex - glial cells
-33.29215,-4.7329283,cerebral cortex - glial cells
-33.789417,-4.2950954,cerebral cortex - glial cells
-33.89833,-4.404983,cerebral cortex - glial cells
-34.461624,-4.4389973,cerebral cortex - glial cells
-34.48217,-4.6255136,cerebral cortex - glial cells
-34.950558,-4.9133887,cerebral cortex - glial cells
-34.965065,-4.82941,cerebral cortex - glial cells
-34.86655,-4.9446516,cerebral cortex - glial cells
-33.90605,-5.4732137,cerebral cortex - glial cells
-33.859787,-4.914859,cerebral cortex - glial cells
-33.633064,-4.958049,cerebral cortex - glial cells
-33.431953,-5.212357,cerebral cortex - glial cells
-32.867393,-5.590836,cerebral cortex - glial cells
-32.796997,-5.4623637,cerebral cortex - glial cells
-32.63904,-5.6579504,cerebral cortex - glial cells
-32.745674,-5.570445,cerebral cortex - glial cells
-32.85345,-5.5378203,cerebral cortex - glial cells
-32.922207,-5.4514174,cerebral cortex - glial cells
-32.801815,-5.6039133,cerebral cortex - glial cells
-32.94746,-5.6066155,cerebral cortex - glial cells
-32.79177,-5.8411975,cerebral cortex - glial cells
-32.729538,-5.867776,cerebral cortex - glial cells
-32.957954,-5.6682158,cerebral cortex - glial cells
-33.286194,-6.057078,cerebral cortex - glial cells
-33.593117,-5.9155207,cerebral cortex - glial cells
-33.386074,-6.0010095,cerebral cortex - glial cells
-33.973145,-5.3777986,cerebral cortex - glial cells
-33.731346,-5.1189265,cerebral cortex - glial cells
-33.874157,-5.414153,cerebral cortex - glial cells
-34.125057,-5.610312,cerebral cortex - glial cells
-34.26394,-5.4742327,cerebral cortex - glial cells
-34.074474,-5.350847,cerebral cortex - glial cells
-34.199825,-5.1791186,cerebral cortex - glial cells
-34.09824,-4.9860578,cerebral cortex - glial cells
-34.00336,-5.2334957,cerebral cortex - glial cells
-34.619953,-3.9635408,cerebral cortex - glial cells
-34.873436,-3.735059,cerebral cortex - glial cells
-35.095325,-3.1670375,cerebral cortex - glial cells
-35.293407,-3.8586347,cerebral cortex - glial cells
-35.065845,-3.7594726,cerebral cortex - glial cells
-35.110947,-3.6332226,cerebral cortex - glial cells
-34.994713,-3.6976993,cerebral cortex - glial cells
-35.174923,-3.8815584,cerebral cortex - glial cells
-35.17885,-3.3270001,cerebral cortex - glial cells
-35.303486,-3.3093762,cerebral cortex - glial cells
-35.092804,-4.6051593,cerebral cortex - glial cells
-35.655697,-3.9048612,cerebral cortex - glial cells
-36.015965,-4.119967,cerebral cortex - glial cells
-35.935402,-4.5272403,cerebral cortex - glial cells
-35.93445,-4.73593,cerebral cortex - glial cells
-35.913807,-4.7730436,cerebral cortex - glial cells
-35.74799,-4.7913485,cerebral cortex - glial cells
-35.713757,-4.758483,cerebral cortex - glial cells
19.645756,-51.321342,cerebellum - Purkinje cells
19.64613,-51.320393,cerebellum - Purkinje cells
19.654064,-51.263817,cerebellum - Purkinje cells
19.658958,-51.23854,cerebellum - Purkinje cells
19.662188,-51.23249,cerebellum - Purkinje cells
19.66477,-51.22281,cerebellum - Purkinje cells
19.665697,-51.225685,cerebellum - Purkinje cells
19.659403,-51.23729,cerebellum - Purkinje cells
19.652378,-51.24179,cerebellum - Purkinje cells
19.653313,-51.226532,cerebellum - Purkinje cells
19.658825,-51.21638,cerebellum - Purkinje cells
19.660007,-51.21414,cerebellum - Purkinje cells
19.658962,-51.2271,cerebellum - Purkinje cells
19.663286,-51.222656,cerebellum - Purkinje cells
19.66763,-51.21211,cerebellum - Purkinje cells
19.671146,-51.210827,cerebellum - Purkinje cells
19.679035,-51.190353,cerebellum - Purkinje cells
19.68551,-51.182415,cerebellum - Purkinje cells
19.688208,-51.169655,cerebellum - Purkinje cells
19.681477,-51.18239,cerebellum - Purkinje cells
19.676033,-51.197926,cerebellum - Purkinje cells
19.676594,-51.192677,cerebellum - Purkinje cells
19.682837,-51.17527,cerebellum - Purkinje cells
19.675714,-51.194023,cerebellum - Purkinje cells
19.672375,-51.211365,cerebellum - Purkinje cells
19.67309,-51.215576,cerebellum - Purkinje cells
19.678427,-51.212326,cerebellum - Purkinje cells
19.67538,-51.22408,cerebellum - Purkinje cells
-58.73252,-7.9709687,cerebellum - Purkinje cells
-1.5828673,3.8263621,cerebellum - Purkinje cells
-58.859768,-12.738228,cerebellum - Purkinje cells
16.1544,4.705276,cerebellum - Purkinje cells
16.31597,4.4365387,cerebellum - Purkinje cells
-1.3777534,3.8410106,cerebellum - Purkinje cells
-1.379568,3.6888828,cerebellum - Purkinje cells
-1.362906,3.6965313,cerebellum - Purkinje cells
15.0621,4.30042,cerebellum - Purkinje cells
15.311456,4.3727145,cerebellum - Purkinje cells
16.02796,4.4784784,cerebellum - Purkinje cells
16.105158,4.466766,cerebellum - Purkinje cells
16.324871,4.2297144,cerebellum - Purkinje cells
16.309889,4.2735734,cerebellum - Purkinje cells
16.433058,4.016804,cerebellum - Purkinje cells
16.43397,4.040714,cerebellum - Purkinje cells
16.426495,4.0780244,cerebellum - Purkinje cells
16.413204,4.078183,cerebellum - Purkinje cells
16.418268,4.069629,cerebellum - Purkinje cells
16.22911,3.9404578,cerebellum - Purkinje cells
-1.4978219,2.5830257,cerebellum - Purkinje cells
