emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name
1.2640767,0.7267715,0.9856461,2.3228195,0.8917592,1.0144519,0.9013627,0.5833831,0.74775237,1.5237505,0.7816694,1.9203142,1.925484,0.80979455,1.6109898,0.027748406,2.0784116,0.5603166,1.709254,1.8886873,0.90635335,0.532091,-0.11162841,-0.041229784,1.8080714,1.8242316,1.7215925,0.4025455,-0.4236461,1.3544996,2.4771996,0.5465584,breast_-_adipocytes_2,1,1921,breast_-_adipocytes_2_5000(1)
0.996344,1.4759458,1.4189293,3.4422207,1.2674218,1.2116339,1.9508765,0.84069943,0.45563537,1.3709332,1.3981661,2.5060391,2.3719232,0.45909324,2.172215,0.1559847,1.7459438,0.78090453,2.0429585,2.597278,0.7669634,-0.033500493,-0.13322031,-0.6690559,3.048935,0.6279223,1.7850575,0.73997754,-0.2698307,2.397401,3.4976048,1.3034395,breast_-_adipocytes_2,1,4402,breast_-_adipocytes_2_5000(1)
0.70689654,0.72681195,0.67631835,2.649972,1.1514884,1.6958674,0.3360476,0.28205627,0.634701,2.4598987,1.057283,2.1888874,1.2052436,1.290058,1.924319,-0.5260181,1.7902712,0.6914538,1.5966513,1.6419661,1.1916056,0.7569567,0.76460445,-0.30250567,1.6368825,1.4207001,1.4498086,0.60766256,0.28101963,1.3311414,2.0857148,0.7455278,breast_-_adipocytes_2,1,1687,breast_-_adipocytes_2_5000(1)
0.5120629,0.1084528,0.90245175,1.568759,1.0156032,1.1394155,0.7436966,0.5562217,0.2568171,1.3909786,1.3663849,1.7409731,1.3816547,0.4900903,2.0364776,-0.23244482,2.5227878,1.521149,0.90133363,1.6920401,0.29795468,0.40027127,-0.20116132,-0.7508052,1.8385552,1.2723339,2.0695395,0.081335425,0.39660668,0.4725728,2.4933805,1.2044854,breast_-_adipocytes_2,1,333,breast_-_adipocytes_2_5000(1)
0.38893294,0.9430522,0.64213395,1.8686259,0.92516685,1.1466681,1.1211724,0.39582485,0.8394139,1.5590516,1.0020465,1.2402197,1.3713161,1.0424911,1.4497137,0.20744807,1.7058259,0.6462089,1.6771045,1.3114988,0.8365374,0.6872872,0.32560837,-0.40125972,1.5127941,1.2704198,1.170512,1.0569961,-0.37627834,1.3740442,2.0791295,0.38000154,breast_-_adipocytes_2,1,1329,breast_-_adipocytes_2_5000(1)
0.8339226,0.41228682,0.5596601,2.3725863,0.93539035,1.6215751,0.84359074,0.81733143,0.07924014,1.4781363,1.151325,2.1544924,1.3549184,0.7223493,2.1615176,-0.44768006,2.5013583,1.1094491,1.1667116,2.0687606,0.6691703,0.74997413,-0.05394286,-0.5941069,1.8531816,1.3807257,2.3353376,0.25832093,0.8725224,0.46113902,3.0564318,1.3952193,breast_-_adipocytes_2,1,2788,breast_-_adipocytes_2_5000(1)
0.900658,0.703139,0.24799389,2.9074602,0.87936026,1.3721575,1.5467725,0.31462908,-0.22182322,1.0483574,0.44375807,1.7691271,1.2253823,1.011165,2.3082104,0.46209726,2.4582503,0.96148634,1.2092078,1.4124581,-0.008995831,-0.07554591,0.17944622,-0.9118855,2.2625475,1.083671,2.2878675,0.34385872,-0.75615126,1.6574283,2.2384882,0.51284623,breast_-_adipocytes_2,1,3832,breast_-_adipocytes_2_5000(1)
0.9351004,0.23434025,1.0382938,2.559042,0.2670344,0.9715875,0.75945574,0.9944699,0.46856263,0.85072565,0.70667785,2.0233865,1.5545418,0.59084094,2.0856075,0.25018632,1.5952572,1.2060496,1.0938683,1.6288975,0.47756356,0.19995248,0.4538865,-0.89224,2.4442415,1.5164541,1.5218693,0.48373303,-0.76514536,2.1033714,2.5071032,0.9429629,breast_-_adipocytes_2,1,3391,breast_-_adipocytes_2_5000(1)
1.2996683,0.4443571,0.92198575,1.6177543,0.47423705,0.42257786,0.33588666,0.16062027,0.522372,1.0937417,1.070492,1.6915934,1.7836545,0.9753178,1.5424144,-0.4701457,1.8057706,1.0988759,1.4813823,1.9270369,0.19957918,0.58977526,0.39575467,-0.21929109,2.127306,1.1360276,1.8609195,-0.021255136,0.015553534,1.1999042,2.283908,0.88799655,breast_-_adipocytes_2,1,291,breast_-_adipocytes_2_5000(1)
1.0658523,0.7586725,1.1643233,2.0880442,1.1479183,0.32680666,1.2480092,0.2614131,0.85829103,1.2890093,1.3279506,1.5040287,1.9540055,0.7610212,1.1444845,0.099417806,2.2088294,0.7788327,1.4528956,1.7891195,0.6369991,0.7276875,0.086452544,-0.65848595,2.1146717,1.0411571,1.9029242,0.45290434,0.023736477,1.2066978,1.874007,1.0321425,breast_-_adipocytes_2,1,4975,breast_-_adipocytes_2_5000(1)
0.9135258,0.76828504,-1.3903972,4.063056,0.013449967,2.674117,0.37412393,2.627871,2.127467,1.2475597,2.2170658,1.5276864,3.0679016,0.8693197,2.428968,0.5124011,3.4918752,0.052299738,2.6845171,3.5442533,2.2789352,0.41791344,-0.23080474,-1.5920346,1.6670587,1.5374686,0.5102813,1.3911339,2.8518639,1.3520492,4.6741014,0.8712472,breast_-_adipocytes_2,1,2592,breast_-_adipocytes_2_5000(1)
1.2800009,0.9180325,1.0104045,2.0174167,1.2640789,0.66253245,0.92118645,0.13835496,0.77326554,1.2971834,0.76419127,1.6824274,1.7974758,1.3250645,1.580173,0.2813251,1.604212,0.6527579,1.5496761,1.761441,0.5927217,0.40709692,0.25250572,-0.5957384,2.1381414,1.221327,1.8245907,0.25564617,-0.48011452,0.90491533,1.9909388,0.23957163,breast_-_adipocytes_2,1,3775,breast_-_adipocytes_2_5000(1)
0.1886077,0.8154644,0.9312245,2.1147945,0.6349442,1.3659247,1.1296883,0.10467136,0.0810805,1.7207072,0.7300068,2.7125108,1.4603411,1.183418,2.0199153,-0.18229514,1.5809369,1.1835573,1.4039675,1.8630948,0.48020858,0.70905364,0.08897865,-0.19837427,1.9264963,1.2671106,1.7339387,0.5645261,0.36116096,1.1706336,2.7207637,1.1226307,breast_-_adipocytes_2,1,2013,breast_-_adipocytes_2_5000(1)
0.9973605,0.30258542,0.9299983,1.9216036,1.197002,1.0659621,0.9323832,-0.11106014,0.58892876,1.0561218,0.97299635,2.3942704,2.3061812,0.1493892,2.25729,-0.4387052,1.7574533,1.1356971,0.74878985,1.910778,0.09034228,0.61445904,0.43251163,-0.20999247,1.8871918,1.188679,1.3640878,0.46906254,0.14845866,1.1534163,2.820209,1.0383223,breast_-_adipocytes_2,1,3229,breast_-_adipocytes_2_5000(1)
1.0560613,1.1378478,1.1998998,2.5376048,1.7241852,0.8447455,1.1881033,-0.020669758,0.5223248,1.4791329,1.9347054,2.0803833,2.211445,0.45136178,1.9390354,0.19710267,1.660202,0.8331846,1.3152523,2.5295913,0.19860184,-0.15561241,0.1256091,-0.7519093,3.0578384,0.86484677,1.6615617,0.19547707,-0.27484202,1.6219128,2.9539275,0.81660724,breast_-_adipocytes_2,1,4411,breast_-_adipocytes_2_5000(1)
0.7407968,0.607455,1.4101207,2.0316372,1.367892,1.1675692,1.313208,0.47744036,0.43083742,1.9492037,1.2798417,1.9051346,2.692158,0.097997665,1.9010422,-0.0989849,2.0679355,0.9896058,1.6090387,2.0067925,0.60818225,0.5813333,0.1497103,-0.36384314,2.2345052,0.768793,1.7609779,1.506287,-0.55333495,1.4817442,2.7519445,1.1157597,breast_-_adipocytes_2,1,4945,breast_-_adipocytes_2_5000(1)
1.2094995,0.3965574,1.1659667,2.2845619,1.3041252,1.1383607,0.446631,0.11129099,0.7571152,1.5664827,1.4023647,1.4927683,1.6506879,0.51007843,1.4331956,-0.17785579,2.3525596,1.0192425,1.2510235,1.6685569,0.44468987,0.66965497,0.22130823,-0.25582975,1.3362617,1.3322278,1.5452154,0.36024672,-0.06444651,1.8434374,1.9834871,0.4381454,breast_-_adipocytes_2,1,1001,breast_-_adipocytes_2_5000(1)
0.5938424,0.50039196,0.86405814,2.548903,0.6972817,1.5463992,1.0594919,0.86760443,0.865337,1.2781111,1.0548488,1.6592684,1.243643,0.93204826,2.018683,-0.31616473,1.5451851,0.86543155,1.0357684,1.9115841,0.45258248,0.325426,0.2345717,-0.77810156,1.9392657,2.082081,2.3694654,-0.00592947,0.43225643,1.5963209,2.385675,0.72510266,breast_-_adipocytes_2,1,4871,breast_-_adipocytes_2_5000(1)
1.4758136,0.7993666,0.8415625,1.8650674,1.3371801,1.1797922,0.5792773,-0.04397899,0.9636911,1.9819407,0.8729758,1.5344167,1.8701826,0.7515993,2.1674848,-1.1936269,2.034024,0.46597654,0.9465907,2.0478292,0.29918033,1.2305756,0.15938133,-0.24930441,1.7772201,1.6146895,1.9146603,0.17937505,0.253281,0.15038353,2.4808373,0.8723581,breast_-_adipocytes_2,1,1428,breast_-_adipocytes_2_5000(1)
0.89001983,0.15671599,1.2601991,1.848468,1.3920019,0.8817836,1.175739,0.3167531,0.7969813,1.4955134,1.5323949,1.7273028,2.2645311,0.49820274,1.6492231,-0.08921546,1.682309,1.064036,0.9433104,2.2505403,0.39771456,0.51057696,0.43530384,-0.3785237,2.551986,0.45991516,1.6801492,0.9079174,0.20830512,1.2327547,2.4686723,1.3002546,breast_-_adipocytes_2,1,4960,breast_-_adipocytes_2_5000(1)
1.2203507,0.8012817,0.5933277,2.0915892,1.262839,1.525094,0.9196254,0.393781,1.0702703,2.1760545,1.2400099,1.2193432,1.3311803,0.8493909,2.1186252,-0.6060545,2.3033898,0.34549034,1.0000085,1.9412241,0.994673,0.82804346,0.13746208,-0.67754185,1.8138058,1.1258079,1.9400109,0.31594807,0.93070394,0.932318,2.568884,1.2569419,breast_-_adipocytes_2,1,1119,breast_-_adipocytes_2_5000(1)
1.0091838,0.3162951,1.1292158,1.8235497,1.1836749,0.639444,0.9276757,0.38493314,0.55515856,1.5649704,1.4724853,1.791149,2.5086064,0.16531664,1.4248737,-0.23000103,1.9273703,0.8700502,1.3374065,2.096171,0.11609048,0.59352994,-0.034394503,-0.47323197,2.1588318,0.84255743,1.3634232,0.8941026,-0.50219584,1.3193874,2.2490706,0.74852717,breast_-_adipocytes_2,1,4951,breast_-_adipocytes_2_5000(1)
0.38442215,0.83775085,0.43517745,2.4949536,1.2995874,1.6069273,1.1398098,0.34232363,0.67235017,1.6968095,1.3642843,1.9848309,1.5283403,0.50986075,2.5087268,-0.311175,2.144763,1.3562051,1.6122509,2.005442,0.75808114,0.5421469,0.24402076,-0.14468956,1.8408058,1.5762391,1.6561893,1.1703837,-0.17397118,1.1975377,2.743469,1.1593632,breast_-_adipocytes_2,1,2819,breast_-_adipocytes_2_5000(1)
0.40287668,0.60908175,1.051903,1.9985133,0.7412983,1.0842581,0.89968747,0.1224553,0.19070083,1.5412436,0.7682048,2.6441803,1.5076482,1.0340724,1.8998114,-0.31705326,1.7680609,1.3066514,1.4208285,1.9075679,0.6913986,0.61700565,-0.068169236,-0.11261475,2.0915177,1.0790852,1.7971305,0.49962416,0.23757738,1.084963,2.6007195,1.1817523,breast_-_adipocytes_2,1,2009,breast_-_adipocytes_2_5000(1)
0.9120549,0.37687808,1.0516963,2.070085,1.0479176,0.817337,1.3819242,0.36470422,0.82875305,0.89204115,1.1791602,1.603267,1.7880003,0.49193797,2.0907667,-0.07085717,2.640775,1.261372,0.8609555,1.7519599,0.16953045,0.7151991,0.1205287,-0.41393977,2.0554662,1.2279261,2.0195549,0.473496,0.45178306,1.0435002,2.9016714,1.2608852,breast_-_adipocytes_2,1,4441,breast_-_adipocytes_2_5000(1)
1.0777476,0.6713998,0.6316126,2.50744,0.39849314,1.0557052,0.9317391,0.78927666,0.9784815,0.9395622,1.0497044,2.3065803,1.7188985,1.0004557,1.6515753,-0.30909473,1.3091033,0.67430496,1.2401242,1.9083526,0.70448,0.8714588,0.013975799,-0.91017437,1.7171338,1.8097782,1.6844219,-0.1364513,0.78835607,0.6631869,2.1535482,0.8897424,breast_-_adipocytes_2,1,520,breast_-_adipocytes_2_5000(1)
0.24347627,0.52552605,0.7679667,2.4953926,0.5349231,1.126286,1.3986742,0.5769092,0.31293702,1.2546151,1.1197019,2.060017,1.2850296,0.9908852,1.5890447,0.044651985,1.8178499,1.0040107,1.2617052,1.5399277,0.6692485,0.48798665,0.2768575,0.03196299,1.7638161,1.5913808,1.7959106,0.5906874,0.2128908,1.5405627,1.9538684,1.0878484,breast_-_adipocytes_2,1,4086,breast_-_adipocytes_2_5000(1)
1.0919802,0.5483575,0.7387918,1.5686352,0.97029555,0.87506,0.22920579,0.030917525,0.41301945,1.1184514,0.7981751,1.6727371,1.3630217,0.5840714,1.5208694,-0.6901037,1.0905268,0.61573434,1.21268,1.8325276,0.4689358,0.34893543,0.27331334,-0.522961,1.2316986,1.0057139,1.4536824,-0.31642568,-0.012412131,0.86414707,1.9877007,0.30815,breast_-_adipocytes_2,1,2314,breast_-_adipocytes_2_5000(1)
1.2380307,0.27461052,1.0293641,2.3849263,1.7599622,0.8791934,0.086627305,-0.26695716,0.8815529,1.0107515,1.3608031,1.2729468,2.139985,0.48262256,1.2478712,-0.15123051,2.3659425,1.1678683,1.0287238,1.2166628,0.48329002,0.7128018,-0.49265414,-1.5994967,1.6149299,1.5369315,1.6248426,-0.39364934,-0.67210585,0.9445413,1.4610063,0.14257455,breast_-_adipocytes_2,1,4365,breast_-_adipocytes_2_5000(1)
0.85173965,0.86198413,0.91475797,1.2810469,0.7414985,0.93712443,0.30816996,0.1269275,0.011180162,2.2279673,1.1291014,2.1930861,1.4817597,0.45498553,1.0691955,-0.1760422,1.8217249,0.61456525,1.3174945,1.4702272,0.3056708,0.5367315,0.07319987,-0.060286343,1.3330884,1.834596,1.2900523,-0.019834638,0.051724553,1.1979098,1.8060644,0.7141645,breast_-_adipocytes_2,1,1237,breast_-_adipocytes_2_5000(1)
0.22989178,0.8999264,0.41677636,1.8080571,1.0740091,1.0097682,0.8370958,-0.24596524,0.17812538,1.9740624,1.0332723,1.9384004,1.4580417,0.6797831,2.1316295,-0.37161523,2.101791,1.0836948,1.5107403,1.3909917,1.1928475,1.1268059,-0.3562309,-0.9508033,2.34794,1.1056696,1.7866043,0.85114384,0.18372786,1.0929149,2.210746,1.6940467,breast_-_adipocytes_2,1,4528,breast_-_adipocytes_2_5000(1)
0.7437256,0.16122514,0.9451803,2.2136881,0.76348335,1.1243408,1.1055609,0.37954172,0.7202136,1.7107533,1.0912564,2.0865684,0.8427417,1.6188111,2.374336,-0.09902519,2.162041,1.2732117,0.8314722,1.7725646,0.07515174,0.41249627,0.63840246,-1.0818729,2.5681689,1.6100296,2.6285863,0.04313624,1.0465568,0.9921776,3.1270976,1.5649917,breast_-_adipocytes_2,1,1800,breast_-_adipocytes_2_5000(1)
1.4306936,2.027184,0.7522256,5.075507,1.8326197,0.05107844,1.847913,-1.4878887,2.0074065,1.8523295,2.1709116,3.0326257,1.316963,0.7687141,4.942042,0.27415287,6.507143,3.2415247,2.1025605,1.2684426,1.2126282,1.5066736,-1.6552029,-1.2600515,2.0160856,2.562797,3.9550853,1.2277246,-0.8305239,1.4631144,4.2344875,1.6003162,breast_-_adipocytes_2,1,1951,breast_-_adipocytes_2_5000(1)
1.0590106,0.4617722,1.2158977,2.1141725,0.48454916,1.4969159,0.7620287,0.42186308,0.56771433,1.2255759,0.6843685,2.6154525,1.9690402,1.2358966,1.5195853,-0.554745,1.4237195,1.0172931,1.0893832,2.1114955,0.9341013,1.1517184,0.19560355,-0.33195108,1.886022,1.7362633,2.062943,0.5769579,0.5607617,1.1263831,2.4010196,1.4793494,breast_-_adipocytes_2,1,2620,breast_-_adipocytes_2_5000(1)
0.8924157,0.60350883,1.0197065,2.0465765,0.45999053,0.9770758,0.6267675,0.9169962,0.4103813,0.55826336,1.2985023,1.6517218,1.5389941,0.68341863,1.5106428,0.40985337,2.2537057,0.98306847,1.2483923,2.0263827,0.8351049,0.60659146,0.23358524,-0.74926734,1.689515,1.0397614,1.7859992,0.68420655,0.4464507,1.3702455,2.2710483,0.8262622,breast_-_adipocytes_2,1,3282,breast_-_adipocytes_2_5000(1)
0.5616527,1.027581,-1.1481705,4.1916165,-0.42047155,1.3389727,1.2338855,1.8248925,0.79445547,1.2407358,1.0339698,2.7977276,2.138756,1.668394,2.1827154,0.65812993,2.7018132,0.020281076,2.0998192,2.5956624,1.9434173,0.7377535,0.075849056,-0.91312337,2.0555716,1.9420235,1.6728941,1.0086137,2.2783992,1.7735701,3.1143284,1.1537753,breast_-_adipocytes_2,1,499,breast_-_adipocytes_2_5000(1)
0.9664554,-0.17314047,1.8193665,2.0627236,1.1543033,1.3776623,0.83217883,0.21976191,0.93157786,1.311556,1.3530807,2.0366843,2.0228686,0.7830375,2.01927,0.35868105,1.3432693,1.6200739,1.2246057,1.7240556,0.55567276,0.096936464,0.47214606,-0.48545176,2.0809872,1.2005135,1.7299037,0.80211747,0.4491844,1.3053733,2.7572865,0.36486518,breast_-_adipocytes_2,1,4891,breast_-_adipocytes_2_5000(1)
0.9344002,1.0097461,0.55708474,2.9817505,1.0181074,1.5431447,1.4921515,0.33564508,0.1627143,1.2524339,0.35633993,1.7514691,1.7841802,0.99204135,2.214795,0.27038962,2.1035056,0.5454582,1.449218,1.6988215,0.2604605,-0.02542299,0.17358625,-0.5984853,2.2435167,1.2161229,2.331945,0.404221,-0.6803088,1.8148,2.101178,0.4848824,breast_-_adipocytes_2,1,3842,breast_-_adipocytes_2_5000(1)
1.027195,0.7991555,0.40495968,3.1338503,0.8551116,1.3949153,0.44844097,0.33685791,0.16984189,1.2919067,0.90922844,2.1138597,1.2648927,0.8780257,1.6329033,-0.59964705,2.1986578,0.651584,0.4188681,1.8635926,0.19267392,0.59831786,0.10330093,-0.29528958,1.6148405,1.2383056,1.7085382,-0.106790125,-0.115006804,1.3459754,1.8025534,0.9293833,breast_-_adipocytes_2,1,138,breast_-_adipocytes_2_5000(1)
1.3745568,0.86284167,0.63763183,2.3099804,1.1704557,1.0303549,1.0970397,0.5143214,0.6023633,1.1017728,1.1885359,1.7675745,1.4781448,1.153207,1.7043775,0.0259431,1.6538032,0.111885786,1.3891977,2.4636695,0.986009,0.23328304,0.10317212,-0.43368924,2.050555,0.99940145,1.6279652,0.020840824,0.91127723,1.0744263,2.6733491,0.9335542,breast_-_adipocytes_2,1,1831,breast_-_adipocytes_2_5000(1)
0.86761236,1.1970558,0.21577072,1.8270305,0.66699815,0.59385717,0.62728,0.122552395,0.50744855,0.3452475,0.8440653,1.2719182,1.1668689,0.20278162,1.5772121,-0.5309142,2.0937786,0.56960464,0.8824335,1.6894888,0.97264934,0.6298918,0.0099805,-0.67702854,1.1300031,1.1581259,1.8892612,0.4732291,0.6776938,1.0162667,1.7920079,0.8554888,breast_-_adipocytes_2,1,3706,breast_-_adipocytes_2_5000(1)
0.6241101,0.73785377,0.59924555,2.601607,1.4094188,1.233765,1.0637921,0.4504537,0.53202164,1.0698195,0.92248106,1.5133476,1.8540056,0.7032213,2.2858996,0.2765631,2.4029868,0.6401116,1.0763452,1.7328053,0.69771886,0.31485385,0.53735065,-0.5194675,1.9474111,1.3803651,1.9389542,0.7910481,0.39586884,1.5178761,2.8685293,0.7261385,breast_-_adipocytes_2,1,2964,breast_-_adipocytes_2_5000(1)
0.5565207,0.8633313,0.3324799,2.5526462,1.2423054,1.484025,0.97659856,0.34253812,0.8524101,1.6633579,1.7580738,1.9997988,1.7934442,1.164359,1.5476744,0.12689292,2.212694,0.57765687,1.7934315,1.698364,1.3276746,0.4464485,0.18244946,-0.4130597,2.1128902,1.901092,1.2652731,0.7267164,-0.15595794,1.5801461,2.4788911,0.6729238,breast_-_adipocytes_2,1,4852,breast_-_adipocytes_2_5000(1)
0.9179725,0.6919683,0.5742022,2.0800679,1.2665253,0.7570467,0.87687874,-0.031917214,0.68135476,1.3199896,1.7355753,1.7035912,1.845998,0.7627187,1.8673313,-0.10973042,2.1902304,0.83759266,1.719669,1.5522704,1.1804868,0.9478996,-0.13587391,-0.37145996,2.052257,1.3876884,1.6890525,0.48638898,-0.26133573,0.14230055,1.9947832,0.4861721,breast_-_adipocytes_2,1,3755,breast_-_adipocytes_2_5000(1)
1.3340405,0.6882867,0.5913367,1.8960223,1.072559,1.1574032,0.49400258,0.15813059,0.63739526,1.6095213,0.85771513,1.7902467,1.4106028,0.7223393,2.0442882,-0.8622245,1.9770453,0.5629406,0.90593565,1.7079916,0.3502574,1.1709186,0.36353487,-0.15654755,1.6983898,1.4148026,1.5465664,0.24815947,-0.045691073,0.69716287,2.0417874,0.8274381,breast_-_adipocytes_2,1,1432,breast_-_adipocytes_2_5000(1)
0.8501217,0.87604123,0.71045303,2.7806888,1.1595935,1.339581,0.6699654,0.36407956,0.7297204,2.2325692,1.1205972,1.5560433,1.1278385,1.187849,2.047196,0.43225884,1.7784336,0.3826631,1.3271878,1.7545846,0.74406374,0.4081487,0.31077573,-0.6799006,2.6088653,1.7126188,1.9536624,0.33054864,-0.33532333,1.824669,2.3381734,0.6121838,breast_-_adipocytes_2,1,39,breast_-_adipocytes_2_5000(1)
2.3034835,1.2057843,0.8246627,2.2218366,0.4071638,2.0824795,3.3422506,0.85665363,0.96437865,0.95557,1.8700514,0.4943679,1.6983247,-0.28575987,-0.09827125,0.39699048,0.96969306,1.3445922,3.713272,1.7442278,0.4955911,-0.32303458,1.1952618,-0.58299077,1.9547851,0.5958166,1.0534838,3.683531,1.7572863,1.2111013,0.66334623,-0.13063717,vagina_-_squamous_epithelial_cells_2,2,2244,vagina_-_squamous_epithelial_cells_2_5000(1)
1.2711205,1.0999475,1.3361866,1.9413635,0.056637168,1.4608243,3.2474818,1.0319579,0.93858016,0.881895,1.5632803,0.3474342,1.295233,0.20061982,0.061682343,0.7753743,1.3566506,2.1211457,2.16424,1.2209377,0.5883847,-0.22635126,1.5184047,-0.1652202,1.2388854,1.3675122,0.7345487,2.0374124,0.99126565,1.8203263,0.8860882,-0.68529886,vagina_-_squamous_epithelial_cells_2,2,2882,vagina_-_squamous_epithelial_cells_2_5000(1)
1.9512501,0.9167962,1.3271837,1.7242776,-0.1780746,0.7600456,3.4996054,0.9689105,0.97539866,0.2541809,0.60373557,0.48777753,1.5293351,0.22062647,0.69839936,0.5343175,1.5946774,2.6696544,2.1036823,1.2078724,0.53241503,0.1937145,0.99124736,-0.34714764,1.6992803,1.7982585,0.13239753,2.790502,1.2502697,1.2967074,1.2197759,-0.38856125,vagina_-_squamous_epithelial_cells_2,2,3235,vagina_-_squamous_epithelial_cells_2_5000(1)
1.609364,0.8039812,0.49932525,2.3639507,0.095229864,1.0699396,2.9215593,1.4322267,1.6631114,0.61817694,0.79357827,0.3371848,2.026996,0.41837263,0.4930053,1.1454973,1.7659639,2.8708973,1.3699139,0.9462654,0.05705321,-0.16175282,0.7169525,-0.07802147,1.8519206,1.4381766,1.3535548,1.7321482,1.5137801,0.86254966,0.5602548,-0.121068835,vagina_-_squamous_epithelial_cells_2,2,302,vagina_-_squamous_epithelial_cells_2_5000(1)
1.6368582,0.9421931,1.6411366,1.456734,0.26261806,1.6547308,4.063291,0.5237966,1.7764263,0.56321466,1.8226306,0.8737953,2.6232567,-0.6605646,0.8392693,1.2163494,2.5197396,5.0637097,2.2610705,1.5978036,0.26101577,-0.34077078,1.8541855,1.0173649,1.1628456,1.9725306,1.6012577,1.5034183,3.2921677,1.1511773,-0.65787804,-0.9213055,vagina_-_squamous_epithelial_cells_2,2,1921,vagina_-_squamous_epithelial_cells_2_5000(1)
0.89495283,0.9931221,1.118068,1.7057449,0.038417637,1.3336957,3.1593342,0.9685576,1.1334828,0.45955408,1.7980695,0.7297079,1.3850447,0.044739246,0.40285134,0.72106326,1.4751285,2.5389104,1.9835839,1.1043528,-0.23645169,0.16855156,1.1451237,0.5318976,1.1056448,1.3013966,1.1661874,1.9456306,0.98854315,1.5982387,0.7142317,-0.41703916,vagina_-_squamous_epithelial_cells_2,2,4402,vagina_-_squamous_epithelial_cells_2_5000(1)
0.60924244,1.4137834,0.6718074,1.3090492,0.27750933,1.2792099,3.2986152,0.47465587,1.0953672,0.46758914,1.5159655,0.38451594,1.1343472,0.2383098,0.8486238,1.0888717,1.4084771,2.5116835,1.9536297,1.384606,0.057264686,-0.31937385,1.6588616,0.12653494,1.4189125,1.3888688,0.57369757,2.1189578,0.9087705,0.76565135,1.2255553,-0.11398983,vagina_-_squamous_epithelial_cells_2,2,1687,vagina_-_squamous_epithelial_cells_2_5000(1)
1.3813865,0.8614801,0.76777905,1.2447255,-0.2839741,1.1630025,2.825738,0.89928734,0.9763582,0.62745464,1.6455352,0.48160604,1.1729196,0.42880967,0.12245035,0.8609228,1.5288577,2.4777675,1.5020723,1.0164524,-0.2583543,0.2816765,1.2073184,0.30713472,1.6747761,1.2232583,0.73568535,1.8293335,1.2534847,1.1004459,0.6433954,-0.032293618,vagina_-_squamous_epithelial_cells_2,2,333,vagina_-_squamous_epithelial_cells_2_5000(1)
1.6624446,1.2182847,0.82053196,0.9989199,0.002444148,1.2495726,2.9207149,0.9054496,1.6031067,0.4339959,1.3295604,0.6744671,1.3203073,-0.41828758,0.5061413,0.8217165,1.101766,2.5481503,2.3524542,1.6154002,0.12472856,0.16274506,0.9967321,-0.1827597,1.7210002,0.5184623,0.7528746,1.5718673,1.5719988,1.5054737,0.6677467,0.030839503,vagina_-_squamous_epithelial_cells_2,2,1329,vagina_-_squamous_epithelial_cells_2_5000(1)
