epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run,save_test_min
29,235.65542186335406,198.31173608695653,37.34368595652174,2730.9581608695653,2703.101805590062,27.85636237267081,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
30,229.7789185714286,192.67543459627328,37.103484472049686,2729.840989440994,2702.0886975155277,27.75229641614907,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
31,228.15323484472052,190.9743457763975,37.178888968944094,2731.375994409938,2703.601647204969,27.774346534161488,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/8,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/8/losses.csv,9,True
0,3247.046113483146,3218.197947191011,28.848157095505616,3432.9740196629214,3404.810965730337,28.163060808988764,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
1,2286.3615882022473,2246.4249780898876,39.93661290449438,2910.2412264044942,2877.905507303371,32.335727084269664,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
2,1537.7549853932585,1483.4599674157305,54.295022129213486,2739.38329494382,2700.821870224719,38.56140897752809,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
3,1086.7849019101125,1028.84285747191,57.94204621910112,2689.144920786517,2649.937493258427,39.20742490449438,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
4,844.4794159550562,788.1575412359551,56.32187403370787,2665.9448719101124,2628.260356741573,37.68452029213483,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
5,698.5408479775281,645.3143907865168,53.226457629213485,2642.7224101123593,2606.8017983146065,35.92061766292135,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
6,589.0985437078651,538.6742665730337,50.42427714044944,2617.4960331460675,2583.097416292135,34.39861787078652,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
7,523.6618858426966,475.6410621348315,48.02082454494382,2612.6306376404495,2579.532417977528,33.0982175505618,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
8,477.84869494382025,431.5871003932584,46.26159280898876,2608.09327752809,2576.0068556179776,32.08642366292135,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
9,442.58966320224715,397.67789280898876,44.91176974157303,2607.0107735955057,2575.6539168539325,31.35685508426966,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
10,407.9499852808989,364.32526578651687,43.624719123595504,2605.058779213483,2574.3307337078654,30.72803845505618,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
11,381.63618247191005,339.147885505618,42.48829632022472,2605.1866623595506,2575.0588960674154,30.127770073033705,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
12,369.9178989325843,328.04810033707867,41.86979793820225,2609.281971910112,2579.4742960674157,29.807669601123592,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
13,343.39306353932585,302.20265269662923,41.19040937078652,2605.2952151685395,2575.790770786517,29.504443915730338,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
14,332.6210020224719,292.0872307303371,40.533771831460676,2607.746720224719,2578.5874584269664,29.159260938202248,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
15,318.83267415730336,278.82084584269666,40.01182752808989,2609.3794275280898,2580.46282247191,28.91659976966292,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
16,308.31254382022473,268.6724007303371,39.64014228089888,2608.379845505618,2579.646564606742,28.73326923033708,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
17,296.7528478089888,257.47835370786515,39.274494859550565,2609.6341483146066,2581.0411691011236,28.592976674157303,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
18,289.9274433146067,250.9287513483146,38.9986928764045,2608.623239325843,2580.1515786516857,28.471669797752806,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
19,281.89240146067414,243.12009848314605,38.77230273595506,2610.0687550561797,2581.701343820225,28.367412691011236,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
20,275.89258617977526,237.29954769662922,38.59303885393258,2609.511565168539,2581.2077758426967,28.303801213483148,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
21,269.3255265730337,230.94474640449437,38.38077917977528,2610.848268539326,2582.676575842697,28.17169275280899,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
22,261.4569185955056,223.20288617977528,38.25403193258427,2608.1768488764046,2580.029965730337,28.146889230337077,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
23,259.6217978089888,221.52637797752809,38.09541952247191,2608.183601685393,2580.128930898876,28.054663803370786,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
24,256.0407298314607,217.94105679775282,38.09967194382022,2607.4005449438205,2579.266945505618,28.133604325842697,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
25,247.29539882022473,209.4156920224719,37.87970601123595,2607.674498314607,2579.6480342696627,28.026471280898875,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
26,239.23808949438205,201.47768140449438,37.760407376404494,2607.705040449438,2579.6899179775282,28.015118224719103,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
27,246.87575286516855,209.15377853932586,37.721974,2609.00300505618,2581.054311235955,27.948689331460674,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
28,242.9447708988764,205.09138584269664,37.85338474719101,2606.087517977528,2578.051964044944,28.035550308988764,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
29,228.59468421348316,191.00195168539324,37.592733056179775,2604.7681415730335,2576.781332022472,27.98680667977528,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
30,232.23664219101124,194.7120108988764,37.5246306741573,2606.6739011235954,2578.754346067416,27.919557904494383,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
31,224.26351505617978,186.7387934269663,37.52472185393258,2603.1927224719097,2575.244379775281,27.94834956741573,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/9,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/9/losses.csv,10,True
