tsne0,tsne1,label
51.454308,-0.57146686,cerebellum - Purkinje cells
51.53115,-0.973099,cerebellum - Purkinje cells
51.693073,-1.1070024,cerebellum - Purkinje cells
51.59748,-0.8347379,cerebellum - Purkinje cells
51.85142,-0.67061985,cerebellum - Purkinje cells
51.867764,-1.0167127,cerebellum - Purkinje cells
51.868484,-0.9778135,cerebellum - Purkinje cells
51.853455,-0.93142825,cerebellum - Purkinje cells
51.835995,-0.7159765,cerebellum - Purkinje cells
51.747467,-0.3005232,cerebellum - Purkinje cells
51.15704,-0.57153845,cerebellum - Purkinje cells
50.77815,-1.4444712,cerebellum - Purkinje cells
51.29678,-0.5239842,cerebellum - Purkinje cells
-19.669092,-31.937925,cerebellum - Purkinje cells
-19.50509,-31.751818,cerebellum - Purkinje cells
-19.741787,-31.67034,cerebellum - Purkinje cells
-19.619461,-31.68238,cerebellum - Purkinje cells
-19.572155,-31.671951,cerebellum - Purkinje cells
-19.580248,-31.620115,cerebellum - Purkinje cells
-19.459345,-31.65107,cerebellum - Purkinje cells
-19.45325,-31.598085,cerebellum - Purkinje cells
-19.45303,-31.55354,cerebellum - Purkinje cells
-19.415121,-31.525959,cerebellum - Purkinje cells
-19.570581,-31.49336,cerebellum - Purkinje cells
-19.7613,-31.282764,cerebellum - Purkinje cells
-19.79889,-31.181854,cerebellum - Purkinje cells
-20.201338,-30.581688,cerebellum - Purkinje cells
-20.100693,-30.765379,cerebellum - Purkinje cells
-19.924553,-30.97873,cerebellum - Purkinje cells
-19.852262,-31.097391,cerebellum - Purkinje cells
-19.861237,-31.106073,cerebellum - Purkinje cells
-20.136084,-30.65488,cerebellum - Purkinje cells
-20.300629,-30.391565,cerebellum - Purkinje cells
-20.287008,-30.415743,cerebellum - Purkinje cells
-20.16877,-30.592447,cerebellum - Purkinje cells
-20.508356,-30.052546,cerebellum - Purkinje cells
-20.687374,-29.773693,cerebellum - Purkinje cells
-20.303715,-30.370447,cerebellum - Purkinje cells
-20.711966,-29.731728,cerebellum - Purkinje cells
